Class,Financial Distress,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83
0,3.6337,65.913,24.342,5.209,4.213,22.545,-16.571,44.064,57.779,50.808,31.995,32.044,49.804,4.791,1.0872,2.8361,53.513,2.137,52.849,10.745,10.871,1.3148,654,56.978,48.615,1682.5,16.847,-25.424,31.366,34.749,21.422,16.095,50.846,93.329,4.9673,126.94,75.967,7.253,12.544,-46.201,6.442,87.936,-63.201,74.372,37.787,-34.588,46.732,1.1316,3311.4,1.0147,43.022,15.983,57.697,24.005,15489,-462,84.815,38.672,0,0,60.524,1.4449,43.048,2.0451,-11.22,43.425,30.578,10.5,32320,-41.981,25.15,29.301,2,31,90,189.55,191.3,21,18.25,-6.9,25,2.2114,4,11
0,1.2575,80.819,39.732,33.138,72.538,39.304,-62.344,44.713,54.774,59.424,4.356,26.269,111.06,66.862,49.562,8.9268,54.183,3.069,34.337,48.789,10.564,2.7614,1.1947,58.132,32.503,3314.4,17.035,-11.635,20.692,63.489,14.533,21.551,20.035,98.084,7.3302,40.328,1.5125,94.955,47.337,1.078,72.202,1.0849,96.996,92.604,55.029,-93.242,1.199,50.651,5577.6,48.612,41.868,16.714,56.863,42.168,10883,32.659,98.958,35.273,-33.822,-46.626,2.122,81.424,-29.663,9.6506,-12.385,3.7123,26.178,10.8,33651,-45.166,13.75,18.221,1.5,29.5,92.3,215.35,209.5,21.5,21.25,7.5,25,3.6337,5,12
0,3.5969,1.1312,31.049,53.331,1.0627,29.345,68.455,95.859,29.218,66.532,35.687,59.013,42.056,46.669,1.1428,3.5303,27.614,10.585,10.778,65.661,20.661,1.8008,2.7318,35.663,52.168,3110.2,17.688,15.524,16.298,11.636,50.008,3.6391,47.058,97.818,16.453,101.97,52.614,24.934,10.143,49.416,38.901,2.2771,41.556,1.1997,79.815,14.668,5.822,1.1578,4674.8,1.1178,64.337,17.749,3.099,37.899,58529,17.204,6.459,26.562,27.108,25.508,0,-32.511,-71.099,-30.659,-17.899,107.71,38.823,10.4,31839,-25.841,34.7,36.03,2,32,87.1,175.9,178.1,20,14.5,-20.2,25,3.5748,3,36
0,1.6299,1.6547,36.484,35.005,1.1068,35.079,22.203,1.2741,32.964,56.134,41.036,56.117,14.018,64.995,53.859,2.7145,31.695,7.1225,24.382,2.261,71.893,1.9723,2.6656,37.083,33.914,3197.9,17.555,4.9849,-12.496,10.914,4.321,2.1949,39.042,96.882,11.321,132.62,65.015,16.792,2.203,-88.651,41.521,1.7029,28.215,1.5653,87.869,34.161,1.0422,54.396,5696.9,5.218,62.917,17.656,35.896,41.043,50125,13.911,97.767,-66.021,-86.438,-78.099,0,3.2148,1.5719,7.1562,-45.408,-20.861,22.334,10.6,32801,-58.122,15.6,22.571,2,30,92.9,203.2,204.5,22,22,6.4,25,3.5969,4,37
0,1.7848,1.2276,31.439,43.105,98.704,28.715,95.455,1.1938,31.852,55.259,33.969,51.489,47.295,56.895,75.764,2.4813,29.092,10.964,23.224,61.511,55.369,1.917,2.5225,38.498,41.943,1508.5,17.646,10.34,94.817,11.623,42.102,1.6991,42.655,97.304,17.827,145.09,6.106,20.428,23.529,-23.632,3.913,1.7349,-56.576,1.454,80.346,16.778,72.936,7.654,2729.9,73.721,61.502,17.632,33.318,37.999,47708,-29.111,55.367,31.751,-26.484,-26.832,0,-15.863,-75.046,12.145,-20.229,28.286,30.023,11,34501,-32.209,11.9,13.871,1,29,91.7,227.5,214.5,21,20.5,8.6,25,1.6299,5,38
0,1.9264,10.123,59.737,10.268,68.333,46.178,75.774,8.3284,8.742,66.573,59.912,84.079,528.24,89.732,11.443,3.6916,67.578,1.3584,23.337,12.793,2.8098,81.272,5.7257,72.844,83.056,2203.6,15.703,9.018,18.326,19.627,69.172,570.13,1.0123,80.886,5.2024,97.519,71.048,21.873,34.152,17.103,11.934,76.152,48.185,7.5188,5.1954,84.445,5.8176,11.467,3310,9.256,27.156,15.322,71.837,49.777,9937.9,19.415,1.366,-19.285,-17.574,-25.718,53.199,-32.511,-71.099,-30.659,-17.899,107.71,38.823,10.4,31839,-25.841,34.7,36.03,2,32,87.1,175.9,178.1,20,14.5,-20.2,25,2.21,2,24
0,1.5939,9.2175,53.094,12.601,86.561,43.833,74.953,6.9728,61.338,6.075,55.632,84.075,2.72E+06,87.399,14.418,4.1698,50.639,1.9564,47.039,0,51.571,1.0296,6.6953,55.382,91.212,1838.5,15.64,1.1549,-61.279,34.802,636,47.384,73.474,72.383,4.3848,86.334,63.151,39.819,54.342,18.913,12.929,99.041,-16.566,6.7601,4.1068,8.576,4.2134,1.444,3026.4,10.436,44.618,15.495,54.309,47.939,3985.9,-9.031,19.741,16.922,-59.151,-68.334,50.986,3.2148,1.5719,7.1562,-45.408,-20.861,22.334,10.6,32801,-58.122,15.6,22.571,2,30,92.9,203.2,204.5,22,22,6.4,25,1.9264,3,25
0,1.0662,8.0453,46.941,15.412,94.902,39.345,74.713,6.066,49.463,55.494,50.049,85.318,2.24E+06,84.588,1.822,3.6443,41.459,2.2957,12.851,0,1.2118,1.1123,7.4004,49.904,10.605,1495,15.556,1.2702,-8.028,48.073,64.328,82125,67.784,68.808,4.5826,98.784,55.019,56.832,13.541,83.501,12.824,1.1219,-18.687,6.5961,3.6605,88.326,3.0458,18.264,2693.9,12.537,50.096,15.504,45.063,4.736,4129.7,-10.306,20.709,-87.727,-86.196,-90.826,61.001,-15.863,-75.046,12.145,-20.229,28.286,30.023,11,34501,-32.209,11.9,13.871,1,29,91.7,227.5,214.5,21,20.5,8.6,25,1.5939,4,26
0,956,1.4635,23.815,65.345,55.407,32.575,14.835,1.1895,42.982,6.872,24.582,46.841,13.69,34.655,1.8856,2.0576,58.792,2.8319,22.549,42.945,7.045,1.1829,1.0744,55.774,32.006,2600.8,17.123,3.7349,12.215,33.339,38.073,19.179,68.715,48.981,6.4031,174.96,50.841,96.203,40.696,24.794,51.572,1.5988,-46.022,67.197,46.178,42.807,36.444,1.9223,3784.7,92.358,44.226,16.532,69.863,30.902,12985,-23.064,86.531,-10.711,46.847,84.552,18.448,-15.863,-75.046,12.145,-20.229,28.286,30.023,11,34501,-32.209,11.9,13.871,1,29,91.7,227.5,214.5,21,20.5,8.6,16,2.6847,1,18
0,1.0184,2.4958,28.674,22.991,1.0268,30.918,33.232,1.7952,27.925,37.234,33.411,55.448,220.84,77.009,29.854,3.5695,3.011,6.8647,34.243,13.634,15.413,1.8518,2.3257,31.137,22.217,709.92,17.379,3.0899,21.429,77.381,39.884,5.6695,38.843,96.634,9.9687,100.86,51.712,10.048,33.349,99.038,44.151,1.3334,38.216,1.7442,64.944,43.153,1.2472,3.001,1906.7,28.849,68.863,17.405,36.845,31.971,58158,16.043,103,-70.022,-1.454,-14.161,82.143,-15.863,-75.046,12.145,-20.229,28.286,30.023,11,34501,-32.209,11.9,13.871,1,29,91.7,227.5,214.5,21,20.5,8.6,16,82.722,2,18
0,1.0806,1.111,48.685,85.322,1.708,9.203,93.858,89.449,28.505,33.168,60.151,93.948,2.7172,14.678,5.8129,2.4161,53.883,8.5698,3.022,1.983,35.737,1.818,51.463,10.016,84.562,616.84,15.151,18.197,11.367,75.958,7.564,2.4502,44.287,9.911,9.5236,149,51.821,51.749,17.694,21.854,33.188,11.636,53.858,4.4227,1.4669,63.944,5.706,5.9756,1859.7,5.7611,89.984,15.686,55.995,17.107,5087.8,21.216,17.934,6.819,-69.689,-40.802,21.364,-7.714,-11.824,-25.736,-21.411,46.844,30.046,12.2,26059,3.8523,30.5,-10.665,0,28,91.5,130.5,132.4,20,14.5,-16,29,76.213,1,39
0,98.689,1.0803,42.242,88.993,1.5806,84.181,71.073,78.505,26.725,38.378,50.705,95.615,2.8082,11.007,8.0852,2.4298,53.258,5.5364,29.405,18.965,33.222,1.6531,67.266,91.305,88.508,900.27,15.671,22.239,68.209,48.504,69.483,2.0732,4.396,99.455,6.0927,148.16,44.179,44.067,18.603,55.667,23.498,14.36,45.948,4.6842,1.7977,64.572,47.466,8.2769,2345.8,8.0412,90.869,16.129,55.133,14.432,7656,18.682,25.943,19.096,-25.461,-16.108,23.555,-32.511,-71.099,-30.659,-17.899,107.71,38.823,10.4,31839,-25.841,34.7,36.03,2,32,87.1,175.9,178.1,20,14.5,-20.2,29,1.0806,2,40
0,54.649,1.0665,34.841,90.023,1.4914,84.079,59.587,79.212,23.361,3.492,44.159,95.552,2.1005,99.775,9.0226,2.2726,56.376,5.7553,23.136,2.684,25.823,1.5608,38.31,99.814,89.593,778.65,15.872,25.029,2.234,42.942,70.968,2.0139,47.585,99.523,6.3935,158.41,36.463,43.038,15.513,15.434,38.929,14.948,90.565,2.563,89.498,59.721,38.703,9.2526,2229.8,8.9795,90.019,16.272,58.684,14.886,8392.6,45.078,23.327,1.0268,-3.747,-25.124,2.355,3.2148,1.5719,7.1562,-45.408,-20.861,22.334,10.6,32801,-58.122,15.6,22.571,2,30,92.9,203.2,204.5,22,22,6.4,29,98.689,3,41
0,53.921,1.0377,2.058,92.838,1.1883,59.205,34.824,81.537,17.318,28.734,22.124,95.944,1.79,7.162,12.963,1.6059,49.823,5.2168,13.942,27.835,15.078,1.2385,33.184,10.502,92.462,508.34,16.106,34.124,26.317,37.594,7.539,1.5521,63.443,99.595,5.8289,224.17,21.449,52.491,11.732,64.677,3.581,16.592,-25.389,2,57.469,48.623,22.167,13.527,1769.1,12.91,89.498,16.279,52.669,12.479,8153.6,-1.454,20.387,16.196,-69.991,-58.899,23.237,-15.863,-75.046,12.145,-20.229,28.286,30.023,11,34501,-32.209,11.9,13.871,1,29,91.7,227.5,214.5,21,20.5,8.6,29,54.649,4,42
0,-24.528,1.2628,3.265,74.293,86.874,55.781,16.564,48.066,37.583,12.701,77.301,796,1.7045,25.707,2.89,3.0901,64.209,1.6869,21.855,3.767,3.467,1.0914,4.5025,14.909,63.036,1.8056,10.592,5.2446,13.176,11.258,30.299,5.5533,34.877,84.847,1.9825,116.5,41.017,43.792,25.157,-55.029,19.294,3.3794,-98.659,1.3323,16.922,64.436,43.947,2.89,1421.6,2.4521,85.091,10.451,86.094,12.952,102.95,-97.354,43.821,-57.822,0,0,0,5.1001,11.605,17.854,18.001,31.863,29.672,13.267,7969.4,348.64,14.333,47.409,4,36.333,81.003,25.847,25.068,15.667,16.333,2,14,42.748,13,29
1,-84.819,1.1006,-37.566,79.325,83.851,-20.949,72.321,49.797,-44.801,-1.817,-44.735,79.145,-47.776,20.675,3.8367,2.524,-24.983,1.7262,93.979,52.293,13.068,1.0595,4.3001,18.718,71.913,-205.97,10.583,11.594,-85.226,74.119,35.811,2.8127,42.707,90.656,2.1237,142.63,-47.465,35.849,11.208,-43.018,195,4.0556,-115.08,1.0603,-19.265,34.979,-47.357,3.938,1133.6,3.4782,81.282,10.407,3.021,15.695,119.93,-1,39.484,20.409,0,0,0,7.3191,9.8637,10.637,18.471,94.741,27.445,12.133,8212.3,121.78,15.667,36.878,1.3333,36,99.871,29.897,28.83,16.667,16,33.333,14,-24.528,14,30
0,76.602,1.3063,94.422,68.181,2.7364,15.339,20.283,86.411,34.506,29.675,10.533,86.495,3.7594,31.819,2.1428,4.8535,56.056,8.3472,83.432,14.911,12.601,3.1637,22.413,10.853,66.212,487.94,13.849,13.491,14.789,19.695,57.214,5.4278,20.908,97.111,9.3635,74.173,10.917,61.899,3.049,29.629,12.209,8.6,23.379,2.6062,77.339,63.745,13.849,2.1493,1644.3,2.0809,89.147,14.855,64.627,29.698,8729,10.466,29.224,33.355,0,0,20.726,-15.863,-75.046,12.145,-20.229,28.286,30.023,11,34501,-32.209,11.9,13.871,1,29,91.7,227.5,214.5,21,20.5,8.6,26,54.429,2,42
0,36.417,67.931,-49.359,78.524,75.942,18.119,-22.705,32.277,-64.996,-22.984,-56.672,48.094,2.531,21.476,3.6565,5.9754,2.386,3.8689,26.966,94.268,38.088,1.579,9.8584,10.519,70.799,-420.08,13.982,-33.448,-56.911,77.255,22.851,6.409,30.091,90.162,4.3237,60.247,-10.263,35.973,35.509,56.672,77.033,3.5362,-89.031,2.7879,-64.076,-10.572,-62.859,3.6565,1827.7,3.2967,89.481,13.706,83.951,79.884,374.69,-1,17.564,-77.773,-1.692,-2.228,0,5.6061,12.549,95.145,17.969,32.57,29.776,13.15,7974.9,352.71,14.7,50.926,4,36.25,82.112,26.152,25.327,15.75,16.25,1.55,25,-48.231,7,29
0,29.152,91.123,49.775,69.671,77.078,28.459,-56.547,52.184,64.577,16.412,77.101,58.044,77.176,30.329,2.2972,3.5106,36.923,3.6554,48.313,47.842,75.846,1.3279,11.076,11.266,63.698,235.1,14.081,-13.631,10.413,59.725,33.241,5.9728,43.126,91.428,4.1194,102.55,85.754,19.692,6.268,12.065,69.593,2.5414,2.1134,4.358,71.522,-18.644,71.443,2.2972,1432.5,2.1002,88.734,13.82,91.275,86.836,476.89,1,18.711,-25.002,99.826,12.951,0,7.3435,9.174,11.558,18.545,102.25,27.114,12.05,8239.9,91.379,15.65,33.803,1,36,101.67,30.25,29.171,16.75,16,0.35,25,36.417,8,30
0,-57.883,83.918,35.993,75.771,86.893,24.161,-11.185,46.071,41.423,14.856,51.554,58.366,1.1497,24.229,3.1274,4.8184,27.805,3.5895,10.229,24.184,14.706,1.4887,2.674,11.161,69.552,203.53,14.261,-77.685,1.972,62.198,32.043,10.239,36.877,91.791,4.0404,74.713,61.668,25.671,11.771,34.964,32.496,3.5864,-13.428,74.558,11.076,-46.166,47.502,3.157,1370,2.8707,88.839,14.12,67.124,96.981,798.66,-71.972,21.506,4.5902,-11.224,-12.917,0,4.5822,7.0423,4.4456,12.114,36.026,29.215,10.675,8641,9.1971,15.3,21.669,0,35.25,117.43,34.88,34.004,17,15.25,-0.05,25,29.152,9,31
1,-65.735,73.347,-34.529,84.616,78.301,-15.139,-2.124,46.403,-44.098,-22.446,-90.189,58.451,-44.867,15.384,5.5005,2.2942,-19.335,3.9833,2.744,43.093,34.432,1.3396,2.8324,42.024,79.691,-221.61,14.419,-36.865,17.118,49.251,36.979,11.954,47.226,9.418,4.1581,156.92,-59.074,32.015,35.044,55.379,27.645,5.0899,-21.235,55.647,-1.249,-13.807,-40.807,5.5005,987.31,5.1803,95.798,14.174,1.901,32.905,997.36,-1,18.831,-36.537,0,0,0,4.7675,9.1877,1.819,1.3561,-14.819,33.275,11.2,8968.6,-11.074,11.6,40.747,3,33.5,71.323,38.868,37.601,17.125,15.75,4.15,25,-57.883,10,32
0,46.971,1.6116,1.468,42.162,89.816,1.375,2.458,65.621,16.345,25.381,13.021,64.768,11.075,57.838,72.896,6.5651,15.309,2.1185,12.691,13.823,31.579,1.3867,3.4409,19.342,40.188,350.67,12.027,3.654,64.698,19.735,26.372,5.1184,29.362,95.319,2.6266,54.835,22.666,34.122,1.413,-42.969,26.103,1.5529,10.081,2.2158,5.624,42.498,34.818,74.816,1381.6,69.484,80.658,11.92,18.871,17.372,3264.9,47.987,34.195,-27.603,-40.852,-45.484,3.741,-15.863,-75.046,12.145,-20.229,28.286,30.023,11,34501,-32.209,11.9,13.871,1,29,91.7,227.5,214.5,21,20.5,8.6,25,31.104,1,10
0,1.5174,4.199,13.382,68.937,24.724,16.785,-3.999,38.666,54.127,43.081,29.284,28.946,4.77E+06,31.063,2.2192,99.684,67.891,3.5649,10.491,0,15.218,85.412,34.796,68.359,68.937,8274.7,17.163,-61.825,-82.693,0,26.655,13.473,1.0781,1,11.267,361.14,46.231,0,42.432,24.679,71.053,79.592,53.465,43.719,18.834,-12.874,19.413,2.2193,19207,2.2192,31.641,15.766,90.446,16.901,12491,21.094,21.944,-67.365,-4.438,-1.795,21.045,-15.863,-75.046,12.145,-20.229,28.286,30.023,11,34501,-32.209,11.9,13.871,1,29,91.7,227.5,214.5,21,20.5,8.6,16,18.107,1,8
0,4.766,2.3276,21.337,52.964,1.1596,25.122,50.148,1.8964,18.401,45.363,17.796,87.921,37.989,47.036,1.126,2.4432,21.665,7.8461,31.215,5.703,82.637,1.3189,9.8106,2.677,37.773,864.7,10.61,2.3123,1.564,1.519,71.633,18.422,61.775,71.319,10.714,147.35,24.268,32.295,26.919,17.418,1.182,2.4653,29.098,3.9795,1.8052,1.0662,40.286,1.126,1906.2,80.306,7.323,10.758,24.819,31.042,959.04,12.701,10.823,-12.925,4.565,39.368,20.216,7.4166,7.105,14.321,18.77,124.76,26.124,11.8,8322.8,1.896,15.6,24.579,0,36,107.09,31.31,30.194,17,16,0.4,25,7.212,1,14
0,736,1.8795,18.822,56.481,1.1539,22.908,38.001,1.3538,16.312,4.325,10.573,81.209,7.4128,43.519,1.2979,2.2812,19.853,4.3951,13.245,26.783,30.653,1.4209,6.2155,25.147,43.208,848.4,10.716,3.0364,11.225,13.273,58.494,31.885,50.693,76.499,5.8716,157.81,23.177,30.501,11.478,10.678,18.565,2.6515,-1.885,2.3442,1.0139,87.322,33.324,1.2979,1961.6,99.286,74.853,10.859,22.226,29.016,1061.4,-95.149,19.652,74.697,0,0,17.711,3.6373,7.0213,1.1538,9.8951,6.4467,30.245,10.3,8747,11.946,15.2,20.7,0,35,120.87,36.07,35.273,17,15,-0.2,25,4.766,2,15
0,1.324,1.8234,80.279,54.978,89.011,13.006,351,1.387,9.019,17.831,17.226,77.728,3.2631,45.022,1.2211,1.5897,14.612,3.8638,80.981,44.779,18.997,1.1452,4.0398,22.137,42.627,343,10.663,2.5359,-52.113,12.351,59.123,13.844,66.422,77.535,4.9623,226.45,10.328,27.433,90.978,-26.879,22.033,1.9771,-59.571,2.0433,36.435,77.963,14.602,1.2211,1923.6,94.682,77.863,10.546,16.013,19.705,826.76,-42.421,17.938,125,-16.571,-18.616,13.077,5.1442,9.9099,2.0408,-14.903,-21.907,34.285,11.5,9042.5,-18.748,10.4,47.429,4,33,54.806,39.8,38.377,17.167,16,5.6,25,736,3,16
0,26.006,1.241,39.105,658,8.039,96.292,13.896,86.036,48.644,11.434,37.847,71.565,1.7524,342,1.924,1.78,11.978,3.0939,14.554,68.353,25.237,1.1233,2.8445,18.029,57.669,136.8,11.022,5.7852,43.285,81.313,49.616,20.741,61.719,87.642,3.7744,202.25,54.643,23.776,18.104,29.408,28.262,2.3506,-30.204,1.2101,13.837,40.631,5.943,1.924,1196.4,1.6862,81.971,10.804,13.896,14.494,1004.4,-17.788,21.299,8.379,-28.422,-35.355,43.548,5.3189,5.7874,3.9589,4.1343,3.8227,39.432,11.3,9225.9,-43.911,11.9,25.157,4,31,59.806,44.53,42.822,15.5,14,2.1,25,1.324,4,17
0,32.165,1.5067,10.122,65.149,1.2185,15.184,28.096,89.649,83.074,29.045,93.193,83.545,2.9053,34.851,1.8694,2.644,12.462,4.4664,14.904,42.894,2.688,1.4585,18.109,20.419,55.448,1703,12.318,4.3368,15.988,97.009,49.709,52.095,40.796,8.511,5.6124,136.16,12.116,27.836,12.232,64.377,67.286,3.4963,-40.553,5.1795,1.5044,80.619,15.537,1.8694,5863.4,1.591,79.581,12.516,12.972,2.488,711.88,-25.433,21.711,17.911,15.686,12.874,22.501,7.1241,15.381,3.2702,17.872,34.692,30.087,12.8,7991.4,364.95,15.8,61.476,4,36,85.437,27.07,26.102,16,16,0.2,13,1.5679,6,29
0,17.323,1.2941,87.465,74.772,63.429,77.523,2.026,69.388,1.379,3.467,17.575,89.157,17.261,25.228,2.9638,1.5855,12.222,2.0396,28.491,70.807,41.353,71.142,9.1758,78.042,68.897,160.08,12.403,3.1308,87.812,58.748,47.807,2.8483,75.371,92.143,2.2122,227.06,98.102,23.287,44.918,-43.373,69.126,2.5142,-906,3.6496,12.653,80.305,11.698,2.9761,4617.1,2.731,92.196,11.947,24.082,49.501,431.26,-82.816,28.672,11.756,62.528,9.858,0,7.4166,7.105,14.321,18.77,124.76,26.124,11.8,8322.8,1.896,15.6,24.579,0,36,107.09,31.31,30.194,17,16,0.4,13,32.165,7,30
0,-1.322,1.1825,11.059,74.572,69.295,27.629,12.937,91.685,1.596,43.494,98.572,83.841,86.406,25.428,2.9327,1.1648,39.872,4.4948,8.993,46.145,12.683,8.265,10.17,98.099,70.904,194.36,12.362,5.3563,-39.739,36.682,65.008,1.9139,93.814,95.081,4.9837,309.08,13.191,14.426,12.978,49.076,68.136,2.7252,21.419,3.7319,16.231,50.878,1.483,2.9327,4468.7,2.7885,9.019,11.995,52.146,67.978,460.14,96.733,13.904,-53.489,-11.231,-16.207,0,3.6373,7.0213,1.1538,9.8951,6.4467,30.245,10.3,8747,11.946,15.2,20.7,0,35,120.87,36.07,35.273,17,15,-0.2,13,17.323,8,31
1,-15.124,1.0979,-23.491,80.032,40.737,15.837,75.513,55.844,-57.664,-11.764,-24.106,84.708,31.658,19.968,4.1981,1.2221,38.875,92.323,5.062,1.228,65.607,48.091,6.0836,2.949,77.157,-128.83,12.45,5.3947,92.223,28.755,43.087,51.586,1.0577,96.407,1.3093,294.57,-27.731,14.401,12.426,-35.791,66.962,2.0402,-33.199,2.9819,-3.508,37.818,-29.351,4.1981,1095.1,3.8641,7.051,11.552,57.222,12.013,334.4,-1,31.112,73.402,-96.007,-23.568,0,5.1442,9.9099,2.0408,-14.903,-21.907,34.285,11.5,9042.5,-18.748,10.4,47.429,4,33,54.806,39.8,38.377,17.167,16,5.6,13,-1.322,9,32
0,47.403,99.162,15.312,68.755,72.742,26.168,-5.306,74.173,2.105,49.007,80.895,62.777,3.7216,31.245,2.2005,1.5759,35.973,2.7151,79.736,9.666,12.595,1.1587,2.0253,43.021,63.307,685.84,10.448,-137.09,14.429,54.481,46.957,2.7007,64.553,92.076,4.7651,228.44,24.391,17.437,10.961,39.355,35.916,2.3281,27.345,86.994,42.633,-16.982,2.227,2.2005,1399.5,2.0262,56.979,10.13,39.485,31.294,339.03,12.028,15.266,47.781,-25.515,-35.077,20.215,7.2704,11.243,8.7956,18.321,79.728,28.105,12.3,8157.1,182.57,15.7,43.027,2,36,96.262,29.19,28.148,16.5,16,0.3,23,36.234,2,20
0,19.403,1.1829,20.769,69.893,78.732,30.057,11.664,7.798,26.379,68.985,10.004,75.441,4.2623,30.107,2.3215,1.7863,38.177,1.9227,56.568,89.567,88.698,1.0436,3.6249,44.791,63.776,984.16,10.505,6.7498,57.932,61.172,49.733,6.4761,63.167,91.248,3.4825,201.54,2.753,20.319,71.849,14.505,2.172,2.6151,43.496,1.3861,95.621,38.744,29.715,2.3215,1426.6,2.1183,55.209,10.266,41.278,35.265,495.29,17.863,22.608,-36.022,-15.074,-19.146,18.472,5.527,7.0632,7.7373,14.332,65.606,28.184,11.05,8534.9,6.0679,15.4,22.639,0,35.5,113.98,33.69,32.734,17,15.5,0.1,23,47.403,3,21
0,13.506,95.433,26.449,71.249,76.641,27.987,-31.898,61.676,3.451,91.993,35.458,66.654,5.4745,28.751,2.4781,1.9205,36.517,2.0743,31.708,66.704,45.399,1.1498,4.0189,40.985,69.844,1447.3,10.649,-24.027,15.477,1.405,43.077,5.1955,56.206,98.028,3.515,187.45,39.681,48.869,41.372,1.241,1.907,2.6657,47.057,1.5077,1.3869,-11.095,37.122,2.4938,1573.2,2.4293,59.015,10.383,40.803,31.412,621,19.047,21.804,1.388,-87.103,-11.365,16.286,4.3908,8.4656,1.5973,4.2024,-77.302,32.265,10.9,8894.8,-34.007,12.8,34.064,2,34,87.84,37.935,36.825,17.083,15.5,2.7,23,19.403,4,22
0,2.6104,78.023,23.504,76.761,89.479,37.846,-16.072,39.299,26.268,1.0114,20.728,57.059,5.2543,23.239,3.3031,3.2549,42.296,1.9111,12.497,80.499,17.088,1.5682,3.5231,46.831,73.132,1531.6,10.823,-55.673,19.082,36.294,2.874,70,32.119,95.272,3.5945,110.6,41.192,15.617,13.966,39.028,25.398,3.8503,58.238,91.501,92.545,-6.916,3.062,3.3435,1514.3,3.1469,53.169,10.712,45.197,41.904,975.98,28.295,24.893,58.594,-15.048,-16.817,22.699,5.2315,7.8486,2.9999,1.322,-90.422,36.859,11.4,9134.2,-31.329,11.15,36.293,4,32,57.306,42.165,40.6,16.333,15,3.85,23,13.506,5,23
0,1.6381,1.5289,22.978,51.718,92.325,36.858,25.833,1.0626,24.888,4.759,25.479,74.675,8.2441,48.282,1.0711,3.6645,39.922,3.086,17.417,48.425,3.566,1.2364,5.811,45.092,48.841,2354.2,11.276,3.5738,57.233,28.762,51.899,13.212,56.213,94.439,5.6204,98.241,3.077,59.569,18.865,62.234,15.888,1.9122,5.371,3.0389,1.4462,53.505,44.429,1.0759,4946.8,1.0116,54.908,11.196,42.099,41.631,1549.7,2.117,16.427,-16.401,-49.182,-53.271,22.242,6.0243,8.7943,1.8883,4.9805,3.2396,33.581,10.9,9291.6,-27.3,15.15,13.262,3,30,63.034,48.635,46.014,15.5,13,-2.15,23,2.6104,6,24
0,2.0919,1.3393,246,52.689,79.659,34.843,17.213,92.389,30.882,51.997,26.931,67.948,10.778,47.311,1.1137,2.4196,4.374,2.0918,56.892,40.581,11.214,1.1724,3.7413,46.967,50.735,1496.3,11.448,4.6279,18.734,19.537,46.874,14.543,58.843,96.292,3.9444,148.78,36.205,41.294,71.419,24.453,21.292,1.6837,2.712,2.222,1.1554,36.382,4.669,1.1179,2877.7,1.0724,53.033,11.22,45.801,37.414,1622.1,11.941,20.196,59.119,-1.042,-1.308,2.238,3.3272,5.7824,-16.045,5.8007,-91.628,21.823,10.45,9512.3,-29.491,21.9,21.483,1,28.5,73.107,59.43,54.339,16.75,12,-9.9,23,1.6381,7,25
0,2.1816,1.5654,19.075,42.479,70.707,28.029,22.949,1.2325,26.978,33.162,36.118,63.537,7.8765,57.521,73.851,3.0668,39.641,2.9322,28.051,50.328,69.112,1.1128,3.1235,46.824,40.588,1104.8,11.399,3.081,-47.775,18.914,50.026,11.442,70.751,95.548,5.5142,117.39,30.022,32.882,39.673,-15.479,22.637,1.2292,-26.164,2.541,84.265,39.897,44.905,73.851,3331.5,70.562,53.176,11.052,43.107,33.108,1401.5,-15.051,12.823,12.385,0,0,22.399,-34.943,-14.056,-17.099,2.0608,18.193,19.911,11.15,9823.3,28.252,18.1,19.943,1,28,82.306,69.66,61.675,17,12,-6.1,23,2.0919,8,26
0,1.8774,1.7209,13.164,4.379,70.576,20.498,29.925,1.3355,18.652,23.419,35.844,71.437,4.9891,5.621,77.903,2.812,29.044,2.9656,17.379,58.214,41.866,98.795,5.9276,38.619,41.512,801.23,11.448,2.3584,50.878,22.778,55.439,9.2875,78.552,94.798,4.8314,128.02,18.428,40.522,24.625,48.933,11.906,1.2556,-27.477,4.7211,1.1056,53.237,30.062,84.332,3421.2,73.851,61.381,11.1,30.844,27.255,1407.5,-15.927,14.608,-44.728,-52.597,-74.525,20.001,2.866,2.9526,3.5513,34.524,71.591,24.538,12.7,10290,45.284,11.6,4.2098,3,27.5,89.272,77.75,69.189,16.25,12.5,0.9,23,2.1816,9,27
